KOKkommuneregion0000_kode,KOKkommuneregion0000,KOKart0000_kode,KOKart0000,ContentsCode_kode,ContentsCode,Tid_kode,Tid,verdi
1130,Strand,AGI38,Tilskudd fra andre,KOSbelop0000,Beløp (1000 kr),2021,2021,27735.0
1130,Strand,AGI38,Tilskudd fra andre,KOSbelop0000,Beløp (1000 kr),2022,2022,13355.0
1130,Strand,AGI38,Tilskudd fra andre,KOSbelop0000,Beløp (1000 kr),2023,2023,17046.0
1130,Strand,AGI38,Tilskudd fra andre,KOSbelop0000,Beløp (1000 kr),2024,2024,17069.0
1130,Strand,AGI44,Salg av varige driftsmidler,KOSbelop0000,Beløp (1000 kr),2020,2020,6596.0
1130,Strand,AGI44,Salg av varige driftsmidler,KOSbelop0000,Beløp (1000 kr),2021,2021,10323.0
1130,Strand,AGI44,Salg av varige driftsmidler,KOSbelop0000,Beløp (1000 kr),2022,2022,8684.0
1130,Strand,AGI44,Salg av varige driftsmidler,KOSbelop0000,Beløp (1000 kr),2023,2023,12203.0
1130,Strand,AGI44,Salg av varige driftsmidler,KOSbelop0000,Beløp (1000 kr),2024,2024,6811.0
1130,Strand,929,Salg av aksjer og andeler,KOSbelop0000,Beløp (1000 kr),2020,2020,755.0
1130,Strand,929,Salg av aksjer og andeler,KOSbelop0000,Beløp (1000 kr),2021,2021,5.0
1130,Strand,929,Salg av aksjer og andeler,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,929,Salg av aksjer og andeler,KOSbelop0000,Beløp (1000 kr),2023,2023,28996.0
1130,Strand,929,Salg av aksjer og andeler,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AGI45,Utdeling fra selskaper,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AGI45,Utdeling fra selskaper,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AGI45,Utdeling fra selskaper,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AGI45,Utdeling fra selskaper,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AGI45,Utdeling fra selskaper,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AGI46,Mottatte avdrag på utlån av egne midler,KOSbelop0000,Beløp (1000 kr),2020,2020,2532.0
1130,Strand,AGI46,Mottatte avdrag på utlån av egne midler,KOSbelop0000,Beløp (1000 kr),2021,2021,2532.0
1130,Strand,AGI46,Mottatte avdrag på utlån av egne midler,KOSbelop0000,Beløp (1000 kr),2022,2022,6307.0
1130,Strand,AGI46,Mottatte avdrag på utlån av egne midler,KOSbelop0000,Beløp (1000 kr),2023,2023,2532.0
1130,Strand,AGI46,Mottatte avdrag på utlån av egne midler,KOSbelop0000,Beløp (1000 kr),2024,2024,3545.0
1130,Strand,AGI17,Bruk av lån,KOSbelop0000,Beløp (1000 kr),2020,2020,231301.0
1130,Strand,AGI17,Bruk av lån,KOSbelop0000,Beløp (1000 kr),2021,2021,228790.0
1130,Strand,AGI17,Bruk av lån,KOSbelop0000,Beløp (1000 kr),2022,2022,162731.0
1130,Strand,AGI17,Bruk av lån,KOSbelop0000,Beløp (1000 kr),2023,2023,71236.0
1130,Strand,AGI17,Bruk av lån,KOSbelop0000,Beløp (1000 kr),2024,2024,93532.0
1130,Strand,AGI47,Sum investeringsinntekter (B),KOSbelop0000,Beløp (1000 kr),2020,2020,366121.0
1130,Strand,AGI47,Sum investeringsinntekter (B),KOSbelop0000,Beløp (1000 kr),2021,2021,327303.0
1130,Strand,AGI47,Sum investeringsinntekter (B),KOSbelop0000,Beløp (1000 kr),2022,2022,229891.0
1130,Strand,AGI47,Sum investeringsinntekter (B),KOSbelop0000,Beløp (1000 kr),2023,2023,147372.0
1130,Strand,AGI47,Sum investeringsinntekter (B),KOSbelop0000,Beløp (1000 kr),2024,2024,144256.0
1130,Strand,AGI53,"Differansen i konserninterne kjøp/salg/overføringer og renter, i investeringsregnskapet (c )",KOSbelop0000,Beløp (1000 kr),2020,2020,-6311.0
1130,Strand,AGI53,"Differansen i konserninterne kjøp/salg/overføringer og renter, i investeringsregnskapet (c )",KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AGI53,"Differansen i konserninterne kjøp/salg/overføringer og renter, i investeringsregnskapet (c )",KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AGI53,"Differansen i konserninterne kjøp/salg/overføringer og renter, i investeringsregnskapet (c )",KOSbelop0000,Beløp (1000 kr),2023,2023,1224.0
1130,Strand,AGI53,"Differansen i konserninterne kjøp/salg/overføringer og renter, i investeringsregnskapet (c )",KOSbelop0000,Beløp (1000 kr),2024,2024,401.0
1130,Strand,522,Videreutlån,KOSbelop0000,Beløp (1000 kr),2020,2020,22004.0
1130,Strand,522,Videreutlån,KOSbelop0000,Beløp (1000 kr),2021,2021,29068.0
1130,Strand,522,Videreutlån,KOSbelop0000,Beløp (1000 kr),2022,2022,38374.0
1130,Strand,522,Videreutlån,KOSbelop0000,Beløp (1000 kr),2023,2023,41869.0
1130,Strand,522,Videreutlån,KOSbelop0000,Beløp (1000 kr),2024,2024,30992.0
1130,Strand,912,Bruk av lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2020,2020,22004.0
1130,Strand,912,Bruk av lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2021,2021,29068.0
1130,Strand,912,Bruk av lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2022,2022,38374.0
1130,Strand,912,Bruk av lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2023,2023,41869.0
1130,Strand,912,Bruk av lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2024,2024,30992.0
1130,Strand,512,Avdrag på lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2020,2020,15233.0
1130,Strand,512,Avdrag på lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2021,2021,16296.0
1130,Strand,512,Avdrag på lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2022,2022,13566.0
1130,Strand,512,Avdrag på lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2023,2023,9053.0
1130,Strand,512,Avdrag på lån til videreutlån,KOSbelop0000,Beløp (1000 kr),2024,2024,17615.0
1130,Strand,922,Mottatte avdrag på videreutlån,KOSbelop0000,Beløp (1000 kr),2020,2020,15058.0
1130,Strand,922,Mottatte avdrag på videreutlån,KOSbelop0000,Beløp (1000 kr),2021,2021,15109.0
1130,Strand,922,Mottatte avdrag på videreutlån,KOSbelop0000,Beløp (1000 kr),2022,2022,13506.0
1130,Strand,922,Mottatte avdrag på videreutlån,KOSbelop0000,Beløp (1000 kr),2023,2023,9626.0
1130,Strand,922,Mottatte avdrag på videreutlån,KOSbelop0000,Beløp (1000 kr),2024,2024,17706.0
1130,Strand,AGI48,Netto utgifter videreutlån (D),KOSbelop0000,Beløp (1000 kr),2020,2020,175.0
1130,Strand,AGI48,Netto utgifter videreutlån (D),KOSbelop0000,Beløp (1000 kr),2021,2021,1187.0
1130,Strand,AGI48,Netto utgifter videreutlån (D),KOSbelop0000,Beløp (1000 kr),2022,2022,60.0
1130,Strand,AGI48,Netto utgifter videreutlån (D),KOSbelop0000,Beløp (1000 kr),2023,2023,-573.0
1130,Strand,AGI48,Netto utgifter videreutlån (D),KOSbelop0000,Beløp (1000 kr),2024,2024,-91.0
1130,Strand,970,Overføring fra drift,KOSbelop0000,Beløp (1000 kr),2020,2020,4509.0
1130,Strand,970,Overføring fra drift,KOSbelop0000,Beløp (1000 kr),2021,2021,5583.0
1130,Strand,970,Overføring fra drift,KOSbelop0000,Beløp (1000 kr),2022,2022,15297.0
1130,Strand,970,Overføring fra drift,KOSbelop0000,Beløp (1000 kr),2023,2023,29456.0
1130,Strand,970,Overføring fra drift,KOSbelop0000,Beløp (1000 kr),2024,2024,25.0
1130,Strand,550,Avsetninger til bundne fond,KOSbelop0000,Beløp (1000 kr),2020,2020,3566.0
1130,Strand,550,Avsetninger til bundne fond,KOSbelop0000,Beløp (1000 kr),2021,2021,279.0
1130,Strand,550,Avsetninger til bundne fond,KOSbelop0000,Beløp (1000 kr),2022,2022,219.0
1130,Strand,550,Avsetninger til bundne fond,KOSbelop0000,Beløp (1000 kr),2023,2023,573.0
1130,Strand,550,Avsetninger til bundne fond,KOSbelop0000,Beløp (1000 kr),2024,2024,361.0
1130,Strand,950,Bruk av bundne fond,KOSbelop0000,Beløp (1000 kr),2020,2020,174.0
1130,Strand,950,Bruk av bundne fond,KOSbelop0000,Beløp (1000 kr),2021,2021,5033.0
1130,Strand,950,Bruk av bundne fond,KOSbelop0000,Beløp (1000 kr),2022,2022,279.0
1130,Strand,950,Bruk av bundne fond,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,950,Bruk av bundne fond,KOSbelop0000,Beløp (1000 kr),2024,2024,269.0
1130,Strand,540,Avsetninger til ubundne fond,KOSbelop0000,Beløp (1000 kr),2020,2020,2532.0
1130,Strand,540,Avsetninger til ubundne fond,KOSbelop0000,Beløp (1000 kr),2021,2021,2532.0
1130,Strand,540,Avsetninger til ubundne fond,KOSbelop0000,Beløp (1000 kr),2022,2022,2532.0
1130,Strand,540,Avsetninger til ubundne fond,KOSbelop0000,Beløp (1000 kr),2023,2023,31528.0
1130,Strand,540,Avsetninger til ubundne fond,KOSbelop0000,Beløp (1000 kr),2024,2024,2532.0
1130,Strand,940,Bruk av ubundne fond,KOSbelop0000,Beløp (1000 kr),2020,2020,2532.0
1130,Strand,940,Bruk av ubundne fond,KOSbelop0000,Beløp (1000 kr),2021,2021,2532.0
1130,Strand,940,Bruk av ubundne fond,KOSbelop0000,Beløp (1000 kr),2022,2022,2532.0
1130,Strand,940,Bruk av ubundne fond,KOSbelop0000,Beløp (1000 kr),2023,2023,2532.0
1130,Strand,940,Bruk av ubundne fond,KOSbelop0000,Beløp (1000 kr),2024,2024,2594.0
1130,Strand,AI530,Dekning av tidligere års udekket beløp,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AI530,Dekning av tidligere års udekket beløp,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AI530,Dekning av tidligere års udekket beløp,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AI530,Dekning av tidligere års udekket beløp,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AI530,Dekning av tidligere års udekket beløp,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AI930,Bruk av tidligere års udisponert beløp,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AI930,Bruk av tidligere års udisponert beløp,KOSbelop0000,Beløp (1000 kr),2021,2021,
1130,Strand,AI930,Bruk av tidligere års udisponert beløp,KOSbelop0000,Beløp (1000 kr),2022,2022,
1130,Strand,AI930,Bruk av tidligere års udisponert beløp,KOSbelop0000,Beløp (1000 kr),2023,2023,
1130,Strand,AI930,Bruk av tidligere års udisponert beløp,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,AGI51,Sum overføringer fra drift og netto avsetninger (E),KOSbelop0000,Beløp (1000 kr),2020,2020,-1117.0
1130,Strand,AGI51,Sum overføringer fra drift og netto avsetninger (E),KOSbelop0000,Beløp (1000 kr),2021,2021,-10337.0
1130,Strand,AGI51,Sum overføringer fra drift og netto avsetninger (E),KOSbelop0000,Beløp (1000 kr),2022,2022,-15357.0
1130,Strand,AGI51,Sum overføringer fra drift og netto avsetninger (E),KOSbelop0000,Beløp (1000 kr),2023,2023,113.0
1130,Strand,AGI51,Sum overføringer fra drift og netto avsetninger (E),KOSbelop0000,Beløp (1000 kr),2024,2024,5.0
1130,Strand,AGI52,Fremført til inndekning i senere år (udekket beløp),KOSbelop0000,Beløp (1000 kr),2020,2020,11316.0
1130,Strand,AGI52,Fremført til inndekning i senere år (udekket beløp),KOSbelop0000,Beløp (1000 kr),2021,2021,13757.0
1130,Strand,AGI52,Fremført til inndekning i senere år (udekket beløp),KOSbelop0000,Beløp (1000 kr),2022,2022,21273.0
1130,Strand,AGI52,Fremført til inndekning i senere år (udekket beløp),KOSbelop0000,Beløp (1000 kr),2023,2023,26201.0
1130,Strand,AGI52,Fremført til inndekning i senere år (udekket beløp),KOSbelop0000,Beløp (1000 kr),2024,2024,16685.0
1130,Strand,AG19,Differansen mellom (fylkes-)kommunens kjøp fra (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters salg til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2020,2020,62.0
1130,Strand,AG19,Differansen mellom (fylkes-)kommunens kjøp fra (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters salg til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG19,Differansen mellom (fylkes-)kommunens kjøp fra (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters salg til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG19,Differansen mellom (fylkes-)kommunens kjøp fra (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters salg til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2023,2023,1224.0
1130,Strand,AG19,Differansen mellom (fylkes-)kommunens kjøp fra (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters salg til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2024,2024,401.0
1130,Strand,AG21,Differansen mellom (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters overføringer til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG21,Differansen mellom (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters overføringer til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG21,Differansen mellom (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters overføringer til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG21,Differansen mellom (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters overføringer til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG21,Differansen mellom (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter og (fylkes-)kommunale særbedrifters overføringer til egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG23,Differansen mellom (fylkes-)kommunale særbedrifter sine kjøp fra egen (fylkes-)kommune og (fylkes-)kommunens salg til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG23,Differansen mellom (fylkes-)kommunale særbedrifter sine kjøp fra egen (fylkes-)kommune og (fylkes-)kommunens salg til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG23,Differansen mellom (fylkes-)kommunale særbedrifter sine kjøp fra egen (fylkes-)kommune og (fylkes-)kommunens salg til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG23,Differansen mellom (fylkes-)kommunale særbedrifter sine kjøp fra egen (fylkes-)kommune og (fylkes-)kommunens salg til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG23,Differansen mellom (fylkes-)kommunale særbedrifter sine kjøp fra egen (fylkes-)kommune og (fylkes-)kommunens salg til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG25,Differansen mellom (fylkes-)kommunale særbedrifter sine overføringer til egen (fylkes-)kommune og (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2020,2020,-6373.0
1130,Strand,AG25,Differansen mellom (fylkes-)kommunale særbedrifter sine overføringer til egen (fylkes-)kommune og (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG25,Differansen mellom (fylkes-)kommunale særbedrifter sine overføringer til egen (fylkes-)kommune og (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG25,Differansen mellom (fylkes-)kommunale særbedrifter sine overføringer til egen (fylkes-)kommune og (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG25,Differansen mellom (fylkes-)kommunale særbedrifter sine overføringer til egen (fylkes-)kommune og (fylkes-)kommunens overføringer til (fylkes-)kommunale særbedrifter,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG27,"Differansen i konserninterne renter, avdrag og utlån (G)",KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG27,"Differansen i konserninterne renter, avdrag og utlån (G)",KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG27,"Differansen i konserninterne renter, avdrag og utlån (G)",KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG27,"Differansen i konserninterne renter, avdrag og utlån (G)",KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG27,"Differansen i konserninterne renter, avdrag og utlån (G)",KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG28,Differansen mellom (fylkes-)kommunes renteutgifter til særbedrifter og særbedriftenes renteinntekter fra egen/deltakende (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG28,Differansen mellom (fylkes-)kommunes renteutgifter til særbedrifter og særbedriftenes renteinntekter fra egen/deltakende (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG28,Differansen mellom (fylkes-)kommunes renteutgifter til særbedrifter og særbedriftenes renteinntekter fra egen/deltakende (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG28,Differansen mellom (fylkes-)kommunes renteutgifter til særbedrifter og særbedriftenes renteinntekter fra egen/deltakende (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG28,Differansen mellom (fylkes-)kommunes renteutgifter til særbedrifter og særbedriftenes renteinntekter fra egen/deltakende (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG29,Differansen mellom (fylkes-)kommunes avdragsutgifter til særbedrifter og særbedriftenes mottatte avdrag på utlån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG29,Differansen mellom (fylkes-)kommunes avdragsutgifter til særbedrifter og særbedriftenes mottatte avdrag på utlån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG29,Differansen mellom (fylkes-)kommunes avdragsutgifter til særbedrifter og særbedriftenes mottatte avdrag på utlån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG29,Differansen mellom (fylkes-)kommunes avdragsutgifter til særbedrifter og særbedriftenes mottatte avdrag på utlån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG29,Differansen mellom (fylkes-)kommunes avdragsutgifter til særbedrifter og særbedriftenes mottatte avdrag på utlån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG30,Differansen mellom (fylkes-)kommunes utlån til særbedrifter og særbedriftenes bruk av interne lån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG30,Differansen mellom (fylkes-)kommunes utlån til særbedrifter og særbedriftenes bruk av interne lån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG30,Differansen mellom (fylkes-)kommunes utlån til særbedrifter og særbedriftenes bruk av interne lån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG30,Differansen mellom (fylkes-)kommunes utlån til særbedrifter og særbedriftenes bruk av interne lån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG30,Differansen mellom (fylkes-)kommunes utlån til særbedrifter og særbedriftenes bruk av interne lån fra egen (fylkes-)kommune,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG31,Differansen mellom særbedriftenes renteutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens renteinntekter fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG31,Differansen mellom særbedriftenes renteutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens renteinntekter fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG31,Differansen mellom særbedriftenes renteutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens renteinntekter fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG31,Differansen mellom særbedriftenes renteutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens renteinntekter fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG31,Differansen mellom særbedriftenes renteutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens renteinntekter fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG32,Differansen mellom særbedriftenes avdragutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens mottatte avdrag på interne utlån fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG32,Differansen mellom særbedriftenes avdragutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens mottatte avdrag på interne utlån fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,AG32,Differansen mellom særbedriftenes avdragutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens mottatte avdrag på interne utlån fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,AG32,Differansen mellom særbedriftenes avdragutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens mottatte avdrag på interne utlån fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,AG32,Differansen mellom særbedriftenes avdragutgifter til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens mottatte avdrag på interne utlån fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,AG33,Differansen mellom særbedriftenes utlån til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens bruk av interne lån fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,AG33,Differansen mellom særbedriftenes utlån til egen/deltakende (fylkes-)kommune og (fylkes-)kommunens bruk av interne lån fra særbedrifter,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
